Survived,Pclass,Ticket_num,Cabin_quant,Cabin_num,Cabin_dist,Sex_F,Sex_M,Ticket_pref_C,Ticket_pref_STON/O2,Honorific_Mr,Cabin_pref_A,Cabin_pref_B,Cabin_pref_C,Cabin_pref_D,Cabin_pref_E,Cabin_pref_F,Cabin_pref_G,Cabin_pref_T,(Fare)(Equal_Ticket^-1),(Fare^-1)(Equal_Ticket),(Age)(Fare^-1)(Age_min^-1),(Fare^-1)(Equal_Ticket)(Age_max),(Fare^-1)(Equal_Ticket^2),(Fare^-1)(Size_Family)(Age_min),(Fare^-1)(Equal_Ticket)(Age_max^-1),(Age)(Fare^-1)(Equal_Ticket^-1),(Fare^-1)(Age_max)(Age_min^-1),(Fare^-1)(Size_Family)(Age_max),(Fare)(Size_Family^-1)(Age_max^-1),(Fare^-2)(Age_min),(Age)(Fare^-1)(Equal_Ticket),(Age)(Fare^-1)(Size_Family),(Age^-1)(Fare)(Equal_Ticket^-1),(Age^-1)(Fare)(Size_Family^-1),(Age^-1)(Size_Family^-1)(Equal_Ticket),(Fare)(Size_Family^-1)(Age_min^-1),(Age^-1)(Fare)(Age_min),(Size_Family^2)(Age_min^-1),(Fare)(Age_max^-1)(Age_min),(Fare)(Age_max^2),(Fare^2)(Age_min^-1),(Fare)(Equal_Ticket^-1)(Age_max^-1),(Size_Family^-2)(Age_min),(Fare)(Equal_Ticket^-1)(Age_min^-1),(Age)(Size_Family)(Equal_Ticket^-1),(Fare)(Equal_Ticket^-1)(Age_max),(Fare)(Equal_Ticket^-2)
1,3,14311.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0.12903225806451613,0.12903225806451613,3.186959989180182,0.12903225806451613,1.593479994590091,0.005224202273562519,3.186959989180182,0.12903225806451613,1.593479994590091,0.6275572981116976,0.4112206437651848,3.186959989180182,1.593479994590091,0.3137786490558488,0.6275572981116976,0.08097513524021904,0.6275572981116976,7.75,0.01012189190502738,7.75,4727.791655605932,2.4317845301828283,0.3137786490558488,98.79575966458565,0.3137786490558488,12.349469958073206,191.4167843501347,7.75
0,3,2662.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.2264,0.1383814900918853,0.04612716336396176,2.712703995484597,0.41514447027565593,1.8084693303230643,0.007059169312953257,0.30141155505384404,0.04612716336396177,1.8084693303230643,0.5529538064222302,0.04170978011926326,2.7127039954845964,1.8084693303230643,0.3686358709481534,0.5529538064222302,0.07651857168468812,0.5529538064222302,21.6792,0.20404952449250163,21.6792,8330.902667399881,23.97519232037763,0.3686358709481535,4.900771038242472,0.3686358709481535,13.068722768646591,141.6597273230216,2.4088
0,3,349237.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0.11235955056179775,0.056179775280898875,2.8089887640449436,0.2247191011235955,1.0112359550561798,0.0044943820224719105,0.5056179775280899,0.0780274656679151,1.4044943820224718,0.7120000000000001,0.056811008711021335,2.0224719101123596,1.0112359550561798,0.49444444444444446,0.9888888888888889,0.1111111111111111,0.9888888888888889,17.8,0.05555555555555555,12.816,11125.0,17.602222222222224,0.35600000000000004,18.0,0.49444444444444446,9.0,222.5,4.45
0,3,3101295.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,5.669642857142857,0.1763779527559055,0.1763779527559055,7.231496062992126,1.2346456692913386,0.12598425196850394,0.004301901286729403,0.025196850393700787,1.0330708661417323,5.165354330708661,0.1935975609756098,0.0006348812697625395,1.2346456692913386,0.8818897637795275,0.8099489795918366,1.1339285714285714,0.2,7.9375,5.669642857142857,25.0,0.9679878048780488,66714.6875,1575.09765625,0.13828397212543553,0.04000000000000001,5.669642857142857,4.999999999999999,232.45535714285714,0.8099489795918366
0,3,39886.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.8,0.12820512820512822,0.12820512820512822,2.6923076923076925,0.12820512820512822,1.3461538461538463,0.006105006105006106,2.6923076923076925,0.12820512820512822,1.3461538461538463,0.7428571428571428,0.34516765285996065,2.6923076923076925,1.3461538461538463,0.3714285714285714,0.7428571428571428,0.09523809523809523,0.7428571428571428,7.799999999999999,0.011904761904761904,7.8,3439.7999999999997,2.897142857142857,0.3714285714285714,84.0,0.3714285714285714,10.5,163.79999999999998,7.8
1,1,17572.0,1.0,33.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.5764,0.03909854397022255,0.023652205611616108,1.915828654540905,0.11729563191066764,0.35188689573200294,0.000797929468780052,0.212869850504545,0.023652205611616108,0.638609551513635,1.5659020408163264,0.004586088421774278,1.915828654540905,0.638609551513635,0.5219673469387754,1.5659020408163264,0.061224489795918366,2.8418222222222225,42.27935510204081,0.037037037037037035,42.27935510204082,184226.80920000002,218.05074565333337,0.5219673469387754,27.0,0.947274074074074,16.333333333333332,1253.2436,8.525466666666667
1,2,2926.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.07692307692307693,0.038461538461538464,3.076923076923077,0.15384615384615385,1.1153846153846154,0.0019230769230769232,0.5576923076923077,0.053050397877984094,1.5384615384615385,0.65,0.04289940828402367,2.230769230769231,1.1153846153846154,0.4482758620689655,0.896551724137931,0.06896551724137931,0.896551724137931,26.0,0.034482758620689655,18.85,41600.0,23.310344827586206,0.325,29.0,0.4482758620689655,14.5,520.0,6.5
0,1,113509.0,1.0,30.0,2.0,0,1,0,0,1,0,1,0,0,0,0,0,0,30.9896,0.032268890208327954,0.04766995144412084,2.097477863541317,0.06453778041665591,0.3549577922916075,0.000496444464743507,0.5243694658853293,0.04766995144412084,1.0487389317706586,0.9535261538461539,0.005727047014024181,2.097477863541317,1.0487389317706586,0.47676307692307696,0.9535261538461539,0.03076923076923077,2.8172363636363635,20.977575384615385,0.045454545454545456,20.977575384615385,261862.12,174.6100560290909,0.47676307692307696,22.0,1.4086181818181818,32.5,2014.324,15.4948
1,1,19947.0,1.0,52.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,35.5,0.028169014084507043,0.028169014084507043,1.27032671621489,0.028169014084507043,0.635163358107445,0.0006246372247113536,1.27032671621489,0.02816901408450704,0.635163358107445,1.5743981248849666,0.035783851160982816,1.27032671621489,0.635163358107445,0.7871990624424833,1.5743981248849666,0.0443492429545061,1.5743981248849666,35.5,0.005543655369313263,35.49999999999999,72196.46322946546,27.945566716708157,0.7871990624424833,180.38639370251437,0.7871990624424833,22.548299212814296,1600.929244109815,35.5
1,2,31026.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0.09523809523809523,0.09523809523809522,2.0,0.09523809523809523,1.0,0.004535147392290249,2.0,0.09523809523809523,1.0,1.0,0.19047619047619047,2.0,1.0,0.5,1.0,0.09523809523809523,1.0,10.5,0.011904761904761904,10.5,4630.5,5.25,0.5,84.0,0.5,10.5,220.5,10.5
0,3,2697.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.2292,0.13832789243623084,0.13832789243623084,3.9423449344325787,0.13832789243623084,1.9711724672162894,0.00485361026092038,3.9423449344325787,0.13832789243623084,1.9711724672162894,0.5073122807017544,0.5453362660367093,3.9423449344325787,1.9711724672162894,0.2536561403508772,0.5073122807017544,0.07017543859649122,0.5073122807017544,7.2292,0.008771929824561403,7.2292,5871.9177,1.8337309698245612,0.2536561403508772,114.0,0.2536561403508772,14.25,206.0322,7.2292
1,2,34651.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9375,0.14414414414414414,0.19584802193497844,5.1891891891891895,0.5765765765765766,0.09945945945945947,0.004004004004004004,0.04504504504504504,1.4101057579318448,3.8918918918918917,0.2569444444444444,0.0011947082217352487,0.7207207207207207,0.5405405405405406,1.3875000000000002,1.85,0.26666666666666666,10.054347826086955,5.106000000000001,9.782608695652174,0.7091666666666666,35964.0,837.0244565217391,0.19270833333333331,0.10222222222222221,7.540760869565217,3.75,249.75,1.734375
0,3,2144.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,5.8625,0.17057569296375266,0.2345415778251599,7.334754797441365,1.3646055437100213,0.14925373134328357,0.003966876580552388,0.02931769722814499,0.9168443496801706,6.417910447761194,0.15581395348837207,0.00045462604734475655,1.8763326226012793,1.6417910447761193,0.5329545454545455,0.609090909090909,0.10389610389610389,6.699999999999999,4.263636363636364,49.0,1.0906976744186045,86718.09999999999,2199.6099999999997,0.13633720930232557,0.02040816326530612,5.8625,9.625,252.0875,0.7328125
0,3,2669.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.2292,0.13832789243623084,0.13832789243623084,3.0432136335970785,0.13832789243623084,1.5216068167985393,0.0062876314743741295,3.0432136335970785,0.13832789243623084,1.5216068167985393,0.6572,0.42096132816868786,3.0432136335970785,1.5216068167985393,0.3286,0.6572,0.09090909090909091,0.6572,7.2292,0.011363636363636364,7.2292,3498.9328,2.3755151199999998,0.3286,88.0,0.3286,11.0,159.0424,7.2292
1,1,113572.0,1.0,28.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,40.0,0.025,0.012499999999999999,1.55,0.05,0.23750000000000002,0.0004032258064516129,0.23750000000000002,0.020394736842105264,0.3875,2.5806451612903225,0.005937500000000001,0.9500000000000001,0.23750000000000002,1.0526315789473684,4.2105263157894735,0.10526315789473684,4.2105263157894735,80.0,0.006578947368421052,49.03225806451613,307520.0,168.42105263157893,0.6451612903225806,152.0,1.0526315789473684,9.5,2480.0,20.0
0,1,36973.0,1.0,83.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,41.7375,0.02395926924228811,0.015402387370042356,1.078167115902965,0.04791853848457622,0.41928721174004197,0.0005324282053841803,0.2695417789757413,0.015402387370042356,0.5390835579514826,1.855,0.005022907597963965,1.078167115902965,0.5390835579514826,0.9275,1.855,0.044444444444444446,2.385,64.925,0.02857142857142857,64.925,169036.875,199.08787499999997,0.9275,35.0,1.1925,22.5,1878.1874999999998,20.86875
0,3,347088.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,4.6499999999999995,0.21505376344086025,0.07168458781362008,9.677419354838712,1.2903225806451615,0.3584229390681004,0.004778972520908005,0.023894862604540025,0.806451612903226,8.06451612903226,0.124,0.0025693400650043043,0.860215053763441,0.7168458781362008,1.1624999999999999,1.395,0.30000000000000004,2.79,13.95,12.5,1.24,56497.5,389.205,0.10333333333333333,0.08000000000000002,2.3249999999999997,3.333333333333333,209.25,0.7749999999999999
0,1,17605.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,27.7208,0.0360739949784999,0.0360739949784999,1.4868776887493393,0.0360739949784999,0.7434388443746697,0.0008752119448395441,1.4868776887493393,0.0360739949784999,0.7434388443746697,1.3451005520718144,0.0536376182775872,1.4868776887493393,0.7434388443746697,0.6725502760359072,1.3451005520718144,0.048523150561016075,1.3451005520718144,27.720800000000004,0.006065393820127009,27.7208,47094.23731852658,18.64363169193618,0.6725502760359072,164.86975613713076,0.6725502760359072,20.608719517141346,1142.5803839815437,27.7208
1,3,2661.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,5.081933333333333,0.19677550538508967,0.06559183512836322,5.800781555140989,0.590326516155269,0.8291974883995791,0.006675065963351268,0.13819958139992986,0.30590533835698913,3.867187703427326,0.25858584498335624,0.027194292473979035,1.2437962325993686,0.8291974883995791,0.8039902146271443,1.2059853219407166,0.23730837121188458,1.2059853219407166,15.2458,0.6328223232316922,3.268985122557776,13248.941047013674,36.772422042487555,0.1723905633222375,1.5802223835802878,0.8039902146271443,4.213926356214101,149.8112536251166,1.6939777777777776
1,2,29395.0,1.0,33.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.5,0.09523809523809523,0.09523809523809523,2.761904761904762,0.09523809523809523,1.380952380952381,0.003284072249589491,2.761904761904762,0.09523809523809523,1.380952380952381,0.7241379310344828,0.26303854875283444,2.761904761904762,1.380952380952381,0.3620689655172414,0.7241379310344828,0.06896551724137931,0.7241379310344828,10.5,0.008620689655172414,10.5,8830.5,3.8017241379310347,0.3620689655172414,116.0,0.3620689655172414,14.5,304.5,10.5
0,3,3464.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,8.1583,0.12257455597367098,0.12257455597367097,2.3289165634997486,0.12257455597367098,1.1644582817498743,0.006451292419666893,2.3289165634997486,0.12257455597367098,1.1644582817498743,0.8587684210526316,0.2854659136707094,2.3289165634997486,1.1644582817498743,0.4293842105263158,0.8587684210526316,0.10526315789473684,0.8587684210526316,8.158299999999999,0.013157894736842105,8.1583,2945.1463000000003,3.5030452047368423,0.4293842105263158,76.0,0.4293842105263158,9.5,155.0077,8.1583
1,3,3101281.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,7.925,0.12618296529968454,0.12618296529968454,2.145110410094637,0.12618296529968454,12.870662460567823,0.007422527370569678,2.145110410094637,0.12618296529968454,12.870662460567823,0.07769607843137255,0.27067639244096364,2.145110410094637,12.870662460567823,0.4661764705882353,0.07769607843137255,0.00980392156862745,0.07769607843137255,7.925,2.117647058823529,7.925,2290.325,3.6944485294117646,0.4661764705882353,0.47222222222222215,0.4661764705882353,102.0,134.725,7.925
0,3,315151.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,8.6625,0.11544011544011544,0.11544011544011544,3.0014430014430014,0.11544011544011544,6.002886002886003,0.00444000444000444,3.0014430014430014,0.11544011544011544,6.002886002886003,0.16658653846153845,0.34648692657350666,3.0014430014430014,6.002886002886003,0.3331730769230769,0.16658653846153845,0.019230769230769232,0.16658653846153845,8.6625,0.15384615384615385,8.6625,5855.849999999999,2.8861117788461534,0.3331730769230769,6.5,0.3331730769230769,52.0,225.225,8.6625
0,2,33111.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,10.5,0.09523809523809523,0.09523809523809523,3.0476190476190474,0.09523809523809523,1.5238095238095237,0.002976190476190476,3.0476190476190474,0.09523809523809523,1.5238095238095237,0.65625,0.2902494331065759,3.0476190476190474,1.5238095238095237,0.328125,0.65625,0.0625,0.65625,10.5,0.0078125,10.5,10752.0,3.4453125,0.328125,128.0,0.328125,16.0,336.0,10.5
0,3,2144.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8625,0.17057569296375266,0.3411513859275053,7.334754797441365,1.3646055437100213,0.14925373134328357,0.003966876580552388,0.042643923240938165,0.9168443496801706,6.417910447761194,0.15581395348837207,0.00045462604734475655,2.7292110874200426,2.388059701492537,0.36640625,0.41874999999999996,0.07142857142857142,6.699999999999999,2.93125,49.0,1.0906976744186045,86718.09999999999,2199.6099999999997,0.13633720930232557,0.02040816326530612,5.8625,14.0,252.0875,0.7328125
0,2,14879.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,10.5,0.09523809523809523,0.01680672268907563,3.0476190476190474,0.6666666666666666,0.11564625850340135,0.002976190476190476,0.04081632653061224,0.025610244097639054,0.21768707482993196,4.59375,0.0031468369660789483,2.0,0.14285714285714285,0.5,7.0,0.6666666666666666,8.647058823529411,59.5,0.014705882352941176,39.046875,75264.0,317.77941176470586,0.328125,68.0,0.6176470588235294,1.5,336.0,1.4999999999999998
0,3,2680.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.2271,0.13836808678446402,0.09993250712211289,3.5975702563960645,0.27673617356892805,1.2453127810601763,0.005321849491710155,0.8993925640990161,0.0999325071221129,1.7987851281980323,0.5559307692307692,0.08615577348176835,3.5975702563960645,1.7987851281980323,0.2779653846153846,0.5559307692307692,0.07692307692307693,0.8030111111111111,10.006753846153847,0.05555555555555555,10.006753846153845,9771.0392,11.606883202222223,0.2779653846153846,18.0,0.40150555555555556,13.0,187.90460000000002,3.61355
1,3,1601.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.061975,0.14160344662789093,0.021785145635060146,4.53131029209251,1.1328275730231274,0.23010560077032277,0.0044251077071215915,0.07080172331394546,0.021785145635060146,0.28320689325578186,3.5309875,0.008145936539364795,4.53131029209251,0.28320689325578186,0.22068671875,3.5309875,0.5,4.34583076923077,45.902837500000004,0.009615384615384616,45.902837500000004,57851.6992,122.76059298615388,0.22068671875,104.0,0.27161442307692313,2.0,225.9832,0.882746875
0,3,348123.0,2.0,73.0,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,7.65,0.13071895424836602,0.13071895424836602,3.2679738562091507,0.13071895424836602,1.6339869281045754,0.005228758169934641,3.2679738562091507,0.13071895424836602,1.6339869281045754,0.612,0.42718612499466024,3.2679738562091507,1.6339869281045754,0.306,0.612,0.08,0.612,7.65,0.01,7.65,4781.25,2.3409,0.306,100.0,0.306,12.5,191.25,7.65
0,3,349208.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,7.8958,0.12664961118569365,0.12664961118569365,3.675447454929808,0.12664961118569365,1.837723727464904,0.00436412823477399,3.675447454929808,0.12664961118569365,1.837723727464904,0.5441514331316144,0.4654939911003075,3.675447454929808,1.837723727464904,0.2720757165658072,0.5441514331316144,0.06891656743225695,0.5441514331316144,7.895800000000001,0.008614570929032119,7.8958,6649.804142645158,2.1482554428603007,0.2720757165658072,116.08239205853913,0.2720757165658072,14.510299007317391,229.14083780395333,7.8958
0,3,374746.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,8.05,0.12422360248447203,0.12422360248447203,3.613859462462227,0.12422360248447203,1.8069297312311134,0.0042700895191165504,3.613859462462227,0.12422360248447203,1.8069297312311134,0.5534249521251007,0.4489266412996555,3.613859462462227,1.8069297312311134,0.27671247606255034,0.5534249521251007,0.06874844125777647,0.5534249521251007,8.05,0.00859355515722206,8.05,6812.870911155922,2.2275354323035303,0.27671247606255034,116.36627469128372,0.27671247606255034,14.545784336410465,234.18712781620852,8.05
1,2,248738.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,9.666666666666666,0.10344827586206896,0.034482758620689655,2.689655172413793,0.3103448275862069,0.05724137931034482,0.003978779840848806,0.00954022988505747,1.080182800166182,1.793103448275862,0.5576923076923077,0.0009869203329369797,0.08586206896551724,0.05724137931034482,11.646586345381527,17.46987951807229,1.8072289156626509,17.46987951807229,29.000000000000004,4.819277108433735,0.9257692307692308,19604.0,1013.2530120481928,0.3717948717948718,0.2075,11.646586345381525,0.5533333333333332,251.33333333333331,3.222222222222222
1,3,364516.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2375,0.16032064128256512,0.48096192384769537,4.809619238476953,0.32064128256513025,0.2004008016032064,0.005344021376085504,1.2024048096192383,0.48096192384769537,1.2024048096192383,0.8316666666666667,0.032128385026566154,4.809619238476953,1.2024048096192383,0.20791666666666667,0.8316666666666667,0.13333333333333333,4.99,2.0791666666666666,0.05,2.0791666666666666,11227.5,31.125125,0.20791666666666667,20.0,1.2475,7.5,187.125,3.11875
0,3,345767.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,9.0,0.1111111111111111,0.1111111111111111,2.444444444444444,0.1111111111111111,1.222222222222222,0.00505050505050505,2.444444444444444,0.1111111111111111,1.222222222222222,0.8181818181818182,0.2716049382716049,2.444444444444444,1.222222222222222,0.4090909090909091,0.8181818181818182,0.09090909090909091,0.8181818181818182,9.0,0.011363636363636364,9.0,4356.0,3.681818181818182,0.4090909090909091,88.0,0.4090909090909091,11.0,198.0,9.0
1,3,345779.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,9.5,0.10526315789473684,0.10526315789473684,3.052631578947368,0.10526315789473684,1.526315789473684,0.003629764065335753,3.052631578947368,0.10526315789473684,1.526315789473684,0.6551724137931034,0.3213296398891966,3.052631578947368,1.526315789473684,0.3275862068965517,0.6551724137931034,0.06896551724137931,0.6551724137931034,9.5,0.008620689655172414,9.5,7989.5,3.112068965517241,0.3275862068965517,116.0,0.3275862068965517,14.5,275.5,9.5
1,3,330932.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7875,0.12841091492776888,0.1284109149277689,3.158938431773122,0.12841091492776888,1.579469215886561,0.005219906442852439,3.158938431773122,0.12841091492776888,1.579469215886561,0.6331240836743355,0.405642174224478,3.158938431773122,1.579469215886561,0.31656204183716774,0.6331240836743355,0.08130004284742672,0.6331240836743355,7.7875,0.01016250535592834,7.7875,4712.772787550249,2.4652269008069436,0.31656204183716774,98.40093214973274,0.31656204183716774,12.300116518716592,191.5743147790109,7.7875
0,1,113059.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,23.55,0.04246284501061571,0.03496940177344823,1.1889596602972399,0.08492569002123142,0.18046709129511676,0.0015165301789505608,0.29723991507430997,0.034969401773448226,0.29723991507430997,3.3642857142857143,0.007663146127181178,1.1889596602972399,0.29723991507430997,0.8410714285714286,3.3642857142857143,0.14285714285714285,5.541176470588235,28.59642857142857,0.014705882352941176,28.59642857142857,36926.4,130.49470588235295,0.8410714285714286,68.0,1.3852941176470588,7.0,659.4,11.775
1,2,14885.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0.09523809523809523,0.09523809523809522,1.619047619047619,0.09523809523809523,0.8095238095238095,0.005602240896358543,1.619047619047619,0.09523809523809523,0.8095238095238095,1.2352941176470589,0.15419501133786848,1.619047619047619,0.8095238095238095,0.6176470588235294,1.2352941176470589,0.11764705882352941,1.2352941176470589,10.5,0.014705882352941176,10.5,3034.5,6.485294117647059,0.6176470588235294,68.0,0.6176470588235294,8.5,178.5,10.5
1,3,3101278.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,7.925,0.12618296529968454,0.06506309148264984,4.16403785488959,0.25236593059936907,6.056782334384858,0.003823726221202562,1.0410094637223974,0.06506309148264984,6.246056782334384,0.16010101010101008,0.12737712585457114,4.16403785488959,6.246056782334384,0.24015151515151514,0.1601010101010101,0.0202020202020202,0.16510416666666666,15.36969696969697,0.28125,15.36969696969697,17260.649999999998,7.850703125,0.24015151515151514,3.5555555555555554,0.24765625,49.5,261.525,3.9625
0,3,6608.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,6.875,0.14545454545454545,0.05171717171717172,6.9818181818181815,0.7272727272727273,1.0472727272727274,0.00303030303030303,0.0930909090909091,0.15515151515151515,5.585454545454546,0.17903645833333331,0.007616528925619835,2.327272727272727,1.8618181818181818,0.4296875,0.537109375,0.078125,0.954861111111111,19.3359375,1.7777777777777777,6.4453125,79200.0,131.29340277777777,0.14322916666666666,0.5625,0.763888888888889,12.8,330.00000000000006,1.3750000000000002
